code	name	link
3 05 100 02 29 4	Кора с примесью земли	/fkko/30510002294/
3 05 111 11 20 5	Отходы окорки древесины практически неопасные	/fkko/30511111205/
3 05 111 15 20 5	Кора с примесью земли при транспортировке, хранении, окорке древесины практически безопасная	/fkko/30511115205/
3 05 200 00 00 0	Отходы распиловки и строгания древесины	/fkko/30520000000/
3 05 220 00 00 0	Отходы из натуральной чистой древесины кусковые	/fkko/30522000000/
3 05 220 01 21 5	Горбыль из натуральной чистой древесины	/fkko/30522001215/
3 05 220 02 21 5	Рейка из натуральной чистой древесины	/fkko/30522002215/
3 05 220 03 21 5	Щепа натуральной чистой древесины	/fkko/30522003215/
3 05 220 04 21 5	Обрезь натуральной чистой древесины	/fkko/30522004215/
3 05 230 00 00 0	Опилки и стружка натуральной чистой древесины	/fkko/30523000000/
3 05 230 01 43 5	Опилки натуральной чистой древесины	/fkko/30523001435/
3 05 230 02 22 5	Стружка натуральной чистой древесины	/fkko/30523002225/
3 05 290 00 00 0	Древесные отходы из натуральной чистой древесины несортированные	/fkko/30529000000/
3 05 291 11 20 5	Опилки и стружка натуральной чистой древесины несортированные	/fkko/30529111205/
3 05 291 91 20 5	Прочие несортированные древесные отходы из натуральной чистой древесины	/fkko/30529191205/
3 05 300 00 00 0	Отходы производства изделий из дерева, пробки, соломки и материалов для плетения	/fkko/30530000000/
3 05 301 00 00 0	Отходы получения связующих для производства изделий из дерева	/fkko/30530100000/
3 05 301 10 00 0	Отходы приготовления клея на основе мочевино-формальдегидной смолы для производства фанеры, шпона, деревянных плит, панелей и изделий из них	/fkko/30530110000/
3 05 301 15 39 3	Шлам зачистки оборудования для приготовления клея на основе мочевино-формальдегидной смолы	/fkko/30530115393/
3 05 301 17 39 2	Брак клея на основе карбамидоформальдегидных смол для производства древесных плит	/fkko/30530117392/
3 05 305 00 00 0	Отходы первичной обработки древесины	/fkko/30530500000/
3 05 305 41 39 4	Осадок ванн антисептирования пиломатериалов	/fkko/30530541394/
